Problem:    
Rows:       6374
Columns:    1664
Non-zeros:  34364
Status:     OPTIMAL
Objective:  Z = 80000 (MINimum)

   No.   Row name   St   Activity     Lower bound   Upper bound    Marginal
------ ------------ -- ------------- ------------- ------------- -------------
  1322 c_cpmy_102_2_Apr_4
                    B            0.5                           1 
  1323 c_cpmy_102_2_Apr_5
                    B              1                           1 
  1324 c_cpmy_102_2_Apr_13
                    B              1                           1 
  1325 c_cpmy_102_2_Apr_14
                    B              1                           1 
  1326 c_cpmy_102_2_Apr_15
                    B              1                           1 
  1327 c_cpmy_102_2_Apr_16
                    B            0.5                           1 
  1328 c_cpmy_102_2_Apr_17
                    B              1                           1 
  1329 c_cpmy_102_2_Apr_25
                    B              1                           1 
  1330 c_cpmy_102_2_Apr_26
                    B              1                           1 
  1331 c_cpmy_102_2_Apr_27
                    B              1                           1 
  1332 c_cpmy_102_2_Apr_28
                    B            0.5                           1 
  1333 c_cpmy_102_2_Apr_29
                    NU             1                           1         < eps
  1334 c_cpmy_103_2_Apr_1
                    B           -0.5                           0 
  1335 c_cpmy_103_2_Apr_2
                    B              1                           1 
  1336 c_cpmy_103_2_Apr_3
                    B              1                           1 
  1337 c_cpmy_103_2_Apr_4
                    B            0.5                           1 
  1338 c_cpmy_103_2_Apr_5
                    B              1                           1 
  1339 c_cpmy_103_2_Apr_13
                    B              1                           1 
  1340 c_cpmy_103_2_Apr_14
                    B              1                           1 
  1341 c_cpmy_103_2_Apr_15
                    B              1                           1 
  1342 c_cpmy_103_2_Apr_16
                    B            0.5                           1 
  1343 c_cpmy_104_2_Apr_1
                    B           -0.5                           0 
  1344 c_cpmy_104_2_Apr_2
                    B              1                           1 
  1345 c_cpmy_104_2_Apr_3
                    B              1                           1 
  1346 c_cpmy_104_2_Apr_4
                    B            0.5                           1 
  1347 c_cpmy_104_2_Apr_5
                    B              1                           1 
  1348 c_cpmy_104_2_Apr_13
                    B              1                           1 
  1349 c_cpmy_104_2_Apr_14
                    B              1                           1 
  1350 c_cpmy_104_2_Apr_15
                    B              1                           1 
  1351 c_cpmy_104_2_Apr_16
                    B            0.5                           1 
  1352 c_cpmy_105_2_May_1
                    B          -0.25                           0 
  1353 c_cpmy_105_2_May_2
                    B           0.75                           1 
  1354 c_cpmy_105_2_May_3
                    B           0.25                           1 
  1355 c_cpmy_105_2_May_4
                    B           0.75                           1 
  1356 c_cpmy_105_2_May_12
                    B           0.75                           1 
  1357 c_cpmy_105_2_May_13
                    B           0.75                           1 
  1358 c_cpmy_105_2_May_14
                    B           0.75                           1 
  1359 c_cpmy_105_2_May_15
                    B           0.25                           1 
  1360 c_cpmy_105_2_May_16
                    B           0.75                           1 
  1361 c_cpmy_106_2_May_1
                    B          -0.25                           0 
  1362 c_cpmy_106_2_May_2
                    B           0.75                           1 
  1363 c_cpmy_106_2_May_3
                    B           0.25                           1 
  1364 c_cpmy_106_2_May_4
                    B           0.75                           1 
  1365 c_cpmy_106_2_May_12
                    B           0.75                           1 
  1366 c_cpmy_106_2_May_13
                    B           0.75                           1 
  1367 c_cpmy_106_2_May_14
                    B           0.75                           1 
  1368 c_cpmy_107_2_May_1
                    NU             0                           0         < eps
  1369 c_cpmy_107_2_May_2
                    B            0.5                           1 
  1370 c_cpmy_107_2_May_3
                    B           0.25                           1 
  1371 c_cpmy_107_2_May_4
                    B           0.75                           1 
  1372 c_cpmy_107_2_May_12
                    B           0.75                           1 
  1373 c_cpmy_107_2_May_13
                    B           0.75                           1 
  1374 c_cpmy_107_2_May_14
                    B           0.75                           1 
  1375 c_cpmy_107_2_May_15
                    B           0.25                           1 
  1376 c_cpmy_108_2_May_1
                    NU             0                           0         < eps
  1377 c_cpmy_108_2_May_2
                    B            0.5                           1 
  1378 c_cpmy_108_2_May_3
                    B           0.25                           1 
  1379 c_cpmy_108_2_May_4
                    B           0.75                           1 
  1380 c_cpmy_108_2_May_12
                    B           0.75                           1 
  1381 c_cpmy_108_2_May_13
                    B           0.75                           1 
  1382 c_cpmy_108_2_May_14
                    B           0.75                           1 
  1383 c_cpmy_108_2_May_15
                    B           0.25                           1 
  1384 c_cpmy_108_2_May_16
                    B           0.75                           1 
  1385 c_cpmy_108_2_May_24
                    B           0.75                           1 
  1386 c_cpmy_108_2_May_25
                    B           0.75                           1 
  1387 c_cpmy_108_2_May_26
                    B           0.75                           1 
  1388 c_cpmy_108_2_May_27
                    B           0.25                           1 
  1389 c_cpmy_108_2_May_28
                    B           0.75                           1 
  1390 c_cpmy_109_2_May_1
                    B          -0.25                           0 
  1391 c_cpmy_109_2_May_2
                    B           0.75                           1 
  1392 c_cpmy_109_2_May_3
                    B           0.25                           1 
  1393 c_cpmy_109_2_May_4
                    B           0.75                           1 
  1394 c_cpmy_109_2_May_12
                    B           0.75                           1 
  1395 c_cpmy_109_2_May_13
                    B           0.75                           1 
  1396 c_cpmy_109_2_May_14
                    B           0.75                           1 
  1397 c_cpmy_109_2_May_15
                    B           0.25                           1 
  1398 c_cpmy_109_2_May_16
                    B           0.75                           1 
  1399 c_cpmy_110_2_May_1
                    B          -0.25                           0 
  1400 c_cpmy_110_2_May_2
                    B           0.75                           1 
  1401 c_cpmy_110_2_May_3
                    B           0.25                           1 
  1402 c_cpmy_110_2_May_4
                    B           0.75                           1 
  1403 c_cpmy_110_2_May_12
                    B           0.75                           1 
  1404 c_cpmy_110_2_May_13
                    B           0.75                           1 
  1405 c_cpmy_110_2_May_14
                    B           0.75                           1 
  1406 c_cpmy_110_2_May_15
                    B           0.25                           1 
  1407 c_cpmy_110_2_May_16
                    B           0.75                           1 
  1408 c_cpmy_111_2_Jun_1
                    NU             0                           0         < eps
  1409 c_cpmy_111_2_Jun_2
                    B              0                           1 
  1410 c_cpmy_111_2_Jun_3
                    B            0.5                           1 
  1411 c_cpmy_111_2_Jun_11
                    B            0.5                           1 
  1412 c_cpmy_111_2_Jun_12
                    B            0.5                           1 
  1413 c_cpmy_111_2_Jun_13
                    B            0.5                           1 
  1414 c_cpmy_111_2_Jun_14
                    B              0                           1 
  1415 c_cpmy_111_2_Jun_15
                    B            0.5                           1 
  1416 c_cpmy_112_2_Jun_1
                    NU             0                           0         < eps
  1417 c_cpmy_112_2_Jun_2
                    B              0                           1 
  1418 c_cpmy_112_2_Jun_3
                    B            0.5                           1 
  1419 c_cpmy_112_2_Jun_11
                    B            0.5                           1 
  1420 c_cpmy_112_2_Jun_12
                    B            0.5                           1 
  1421 c_cpmy_112_2_Jun_13
                    B            0.5                           1 
  1422 c_cpmy_112_2_Jun_14
                    B              0                           1 
  1423 c_cpmy_112_2_Jun_15
                    B            0.5                           1 
  1424 c_cpmy_113_2_Jul_1
                    NU             0                           0         < eps
  1425 c_cpmy_113_2_Jul_2
                    B            0.5                           1 
  1426 c_cpmy_113_2_Jul_10
                    B           0.75                           1 
  1427 c_cpmy_113_2_Jul_11
                    B           0.75                           1 
  1428 c_cpmy_113_2_Jul_12
                    B           0.75                           1 
  1429 c_cpmy_113_2_Jul_13
                    B           0.25                           1 
  1430 c_cpmy_113_2_Jul_14
                    B           0.75                           1 
  1431 c_cpmy_114_2_Jul_1
                    NU             0                           0         < eps
  1432 c_cpmy_114_2_Jul_2
                    B            0.5                           1 
  1433 c_cpmy_114_2_Jul_10
                    B           0.75                           1 
  1434 c_cpmy_114_2_Jul_11
                    B           0.75                           1 
  1435 c_cpmy_114_2_Jul_12
                    B           0.75                           1 
  1436 c_cpmy_114_2_Jul_13
                    B           0.25                           1 
  1437 c_cpmy_114_2_Jul_14
                    B           0.75                           1 
  1438 c_cpmy_115_3_Mar_1
                    NU             0                           0      -38888.9 
  1439 c_cpmy_115_3_Mar_2
                    B            0.5                           1 
  1440 c_cpmy_115_3_Mar_3
                    NU             1                           1      -5555.56 
  1441 c_cpmy_115_3_Mar_4
                    NU             1                           1      -5555.56 
  1442 c_cpmy_115_3_Mar_5
                    B            0.5                           1 
  1443 c_cpmy_115_3_Mar_6
                    B              1                           1 
  1444 c_cpmy_115_3_Mar_14
                    NU             1                           1      -16666.7 
  1445 c_cpmy_116_3_Mar_1
                    B           -0.5                           0 
  1446 c_cpmy_116_3_Mar_2
                    NU             1                           1      -5555.56 
  1447 c_cpmy_116_3_Mar_3
                    B              1                           1 
  1448 c_cpmy_116_3_Mar_4
                    B              1                           1 
  1449 c_cpmy_116_3_Mar_5
                    B            0.5                           1 
  1450 c_cpmy_116_3_Mar_6
                    B              1                           1 
  1451 c_cpmy_116_3_Mar_14
                    B              1                           1 
  1452 c_cpmy_116_3_Mar_15
                    B              1                           1 
  1453 c_cpmy_117_3_Mar_1
                    B           -0.5                           0 
  1454 c_cpmy_117_3_Mar_2
                    NU             1                           1      -5555.56 
  1455 c_cpmy_117_3_Mar_3
                    B              1                           1 
  1456 c_cpmy_117_3_Mar_4
                    B              1                           1 
  1457 c_cpmy_117_3_Mar_5
                    B            0.5                           1 
  1458 c_cpmy_117_3_Mar_6
                    B              1                           1 
  1459 c_cpmy_117_3_Mar_14
                    B              1                           1 
  1460 c_cpmy_117_3_Mar_15
                    B              1                           1 
  1461 c_cpmy_117_3_Mar_16
                    B              1                           1 
  1462 c_cpmy_117_3_Mar_17
                    B            0.5                           1 
  1463 c_cpmy_117_3_Mar_18
                    B              1                           1 
  1464 c_cpmy_118_3_Apr_1
                    B           -0.5                           0 
  1465 c_cpmy_118_3_Apr_2
                    B              1                           1 
  1466 c_cpmy_118_3_Apr_3
                    B              1                           1 
  1467 c_cpmy_118_3_Apr_4
                    B            0.5                           1 
  1468 c_cpmy_118_3_Apr_5
                    B              1                           1 
  1469 c_cpmy_118_3_Apr_13
                    NU             1                           1         < eps
  1470 c_cpmy_118_3_Apr_14
                    B              1                           1 
  1471 c_cpmy_118_3_Apr_15
                    B              1                           1 
  1472 c_cpmy_118_3_Apr_16
                    B            0.5                           1 
  1473 c_cpmy_119_3_Apr_1
                    B           -0.5                           0 
  1474 c_cpmy_119_3_Apr_2
                    B              1                           1 
  1475 c_cpmy_119_3_Apr_3
                    B              1                           1 
  1476 c_cpmy_119_3_Apr_4
                    B            0.5                           1 
  1477 c_cpmy_119_3_Apr_5
                    B              1                           1 
  1478 c_cpmy_119_3_Apr_13
                    B              1                           1 
  1479 c_cpmy_119_3_Apr_14
                    B              1                           1 
  1480 c_cpmy_120_3_Apr_1
                    NU             0                           0         < eps
  1481 c_cpmy_120_3_Apr_2
                    B            0.5                           1 
  1482 c_cpmy_120_3_Apr_3
                    B              1                           1 
  1483 c_cpmy_120_3_Apr_4
                    B            0.5                           1 
  1484 c_cpmy_120_3_Apr_5
                    B              1                           1 
  1485 c_cpmy_120_3_Apr_13
                    B              1                           1 
  1486 c_cpmy_120_3_Apr_14
                    B              1                           1 
  1487 c_cpmy_120_3_Apr_15
                    B              1                           1 
  1488 c_cpmy_121_3_Apr_1
                    B           -0.5                           0 
  1489 c_cpmy_121_3_Apr_2
                    B              1                           1 
  1490 c_cpmy_121_3_Apr_3
                    B              1                           1 
  1491 c_cpmy_121_3_Apr_4
                    B            0.5                           1 
  1492 c_cpmy_121_3_Apr_5
                    B              1                           1 
  1493 c_cpmy_121_3_Apr_13
                    B              1                           1 
  1494 c_cpmy_121_3_Apr_14
                    B              1                           1 
  1495 c_cpmy_121_3_Apr_15
                    B              1                           1 
  1496 c_cpmy_121_3_Apr_16
                    B            0.5                           1 
  1497 c_cpmy_121_3_Apr_17
                    B              1                           1 
  1498 c_cpmy_122_3_Apr_1
                    B           -0.5                           0 
  1499 c_cpmy_122_3_Apr_2
                    B              1                           1 
  1500 c_cpmy_122_3_Apr_3
                    B              1                           1 
  1501 c_cpmy_122_3_Apr_4
                    B            0.5                           1 
  1502 c_cpmy_122_3_Apr_5
                    B              1                           1 
  1503 c_cpmy_122_3_Apr_13
                    B              1                           1 
  1504 c_cpmy_122_3_Apr_14
                    B              1                           1 
  1505 c_cpmy_122_3_Apr_15
                    B              1                           1 
  1506 c_cpmy_122_3_Apr_16
                    B            0.5                           1 
  1507 c_cpmy_123_3_Apr_1
                    B           -0.5                           0 
  1508 c_cpmy_123_3_Apr_2
                    B              1                           1 
  1509 c_cpmy_123_3_Apr_3
                    B              1                           1 
  1510 c_cpmy_123_3_Apr_4
                    B            0.5                           1 
  1511 c_cpmy_123_3_Apr_5
                    B              1                           1 
  1512 c_cpmy_123_3_Apr_13
                    B              1                           1 
  1513 c_cpmy_123_3_Apr_14
                    B              1                           1 
  1514 c_cpmy_123_3_Apr_15
                    B              1                           1 
  1515 c_cpmy_123_3_Apr_16
                    B            0.5                           1 
  1516 c_cpmy_124_3_May_1
                    B           -0.5                           0 
  1517 c_cpmy_124_3_May_2
                    B              1                           1 
  1518 c_cpmy_124_3_May_3
                    B            0.5                           1 
  1519 c_cpmy_124_3_May_4
                    B              1                           1 
  1520 c_cpmy_124_3_May_12
                    B              1                           1 
  1521 c_cpmy_124_3_May_13
                    B              1                           1 
  1522 c_cpmy_124_3_May_14
                    B              1                           1 
  1523 c_cpmy_124_3_May_15
                    B            0.5                           1 
  1524 c_cpmy_124_3_May_16
                    B              1                           1 
  1525 c_cpmy_125_3_May_1
                    B           -0.5                           0 
  1526 c_cpmy_125_3_May_2
                    B              1                           1 
  1527 c_cpmy_125_3_May_3
                    B            0.5                           1 
  1528 c_cpmy_125_3_May_4
                    B              1                           1 
  1529 c_cpmy_125_3_May_12
                    B              1                           1 
  1530 c_cpmy_125_3_May_13
                    B              1                           1 
  1531 c_cpmy_125_3_May_14
                    B              1                           1 
  1532 c_cpmy_126_3_May_1
                    B           -0.5                           0 
  1533 c_cpmy_126_3_May_2
                    B              1                           1 
  1534 c_cpmy_126_3_May_3
                    B            0.5                           1 
  1535 c_cpmy_126_3_May_4
                    B              1                           1 
  1536 c_cpmy_126_3_May_12
                    B              1                           1 
  1537 c_cpmy_126_3_May_13
                    B              1                           1 
  1538 c_cpmy_126_3_May_14
                    B              1                           1 
  1539 c_cpmy_126_3_May_15
                    B            0.5                           1 
  1540 c_cpmy_127_3_May_1
                    NU             0                           0         < eps
  1541 c_cpmy_127_3_May_2
                    B            0.5                           1 
  1542 c_cpmy_127_3_May_3
                    B            0.5                           1 
  1543 c_cpmy_127_3_May_4
                    B              1                           1 
  1544 c_cpmy_127_3_May_12
                    B              1                           1 
  1545 c_cpmy_127_3_May_13
                    B              1                           1 
  1546 c_cpmy_127_3_May_14
                    B              1                           1 
  1547 c_cpmy_127_3_May_15
                    B            0.5                           1 
  1548 c_cpmy_127_3_May_16
                    B              1                           1 
  1549 c_cpmy_128_3_May_1
                    B           -0.5                           0 
  1550 c_cpmy_128_3_May_2
                    B              1                           1 
  1551 c_cpmy_128_3_May_3
                    B            0.5                           1 
  1552 c_cpmy_128_3_May_4
                    B              1                           1 
  1553 c_cpmy_128_3_May_12
                    B              1                           1 
  1554 c_cpmy_128_3_May_13
                    B              1                           1 
  1555 c_cpmy_128_3_May_14
                    B              1                           1 
  1556 c_cpmy_128_3_May_15
                    B            0.5                           1 
  1557 c_cpmy_128_3_May_16
                    B              1                           1 
  1558 c_cpmy_129_3_May_1
                    B           -0.5                           0 
  1559 c_cpmy_129_3_May_2
                    B              1                           1 
  1560 c_cpmy_129_3_May_3
                    B            0.5                           1 
  1561 c_cpmy_129_3_May_4
                    B              1                           1 
  1562 c_cpmy_129_3_May_12
                    B              1                           1 
  1563 c_cpmy_129_3_May_13
                    B              1                           1 
  1564 c_cpmy_129_3_May_14
                    B              1                           1 
  1565 c_cpmy_129_3_May_15
                    B            0.5                           1 
  1566 c_cpmy_129_3_May_16
                    B              1                           1 
  1567 c_cpmy_130_3_Jun_1
                    B              0                           0 
  1568 c_cpmy_130_3_Jun_2
                    B              0                           1 
  1569 c_cpmy_130_3_Jun_3
                    B            0.5                           1 
  1570 c_cpmy_130_3_Jun_11
                    B            0.5                           1 
  1571 c_cpmy_130_3_Jun_12
                    B            0.5                           1 
  1572 c_cpmy_130_3_Jun_13
                    B            0.5                           1 
  1573 c_cpmy_130_3_Jun_14
                    B              0                           1 
  1574 c_cpmy_130_3_Jun_15
                    B            0.5                           1 
  1575 c_cpmy_131_3_Jun_1
                    B              0                           0 
  1576 c_cpmy_131_3_Jun_2
                    B              0                           1 
  1577 c_cpmy_131_3_Jun_3
                    B            0.5                           1 
  1578 c_cpmy_131_3_Jun_11
                    B            0.5                           1 
  1579 c_cpmy_131_3_Jun_12
                    B            0.5                           1 
  1580 c_cpmy_131_3_Jun_13
                    B            0.5                           1 
  1581 c_cpmy_131_3_Jun_14
                    B              0                           1 
  1582 c_cpmy_131_3_Jun_15
                    B            0.5                           1 
  1583 c_cpmy_132_3_Jul_1
                    NU             0                           0         < eps
  1584 c_cpmy_132_3_Jul_2
                    B            0.5                           1 
  1585 c_cpmy_132_3_Jul_10
                    B           0.75                           1 
  1586 c_cpmy_132_3_Jul_11
                    B           0.75                           1 
  1587 c_cpmy_132_3_Jul_12
                    B           0.75                           1 
  1588 c_cpmy_132_3_Jul_13
                    B           0.25                           1 
  1589 c_cpmy_132_3_Jul_14
                    B           0.75                           1 
  1590 c_cpmy_133_3_Jul_1
                    NU             0                           0         < eps
  1591 c_cpmy_133_3_Jul_2
                    B            0.5                           1 
  1592 c_cpmy_133_3_Jul_10
                    B           0.75                           1 
  1593 c_cpmy_133_3_Jul_11
                    B           0.75                           1 
  1594 c_cpmy_133_3_Jul_12
                    B           0.75                           1 
  1595 c_cpmy_133_3_Jul_13
                    B           0.25                           1 
  1596 c_cpmy_133_3_Jul_14
                    B           0.75                           1 
  1597 c_cpmy_134_4_Mar_1
                    NU             0                           0      -33333.3 
  1598 c_cpmy_134_4_Mar_2
                    B            0.5                           1 
  1599 c_cpmy_134_4_Mar_3
                    NU             1                           1      -16666.7 
  1600 c_cpmy_134_4_Mar_4
                    NU             1                           1      -16666.7 
  1601 c_cpmy_134_4_Mar_5
                    B            0.5                           1 
  1602 c_cpmy_134_4_Mar_6
                    B              1                           1 
  1603 c_cpmy_135_4_Mar_1
                    B           -0.5                           0 
  1604 c_cpmy_135_4_Mar_2
                    B              1                           1 
  1605 c_cpmy_135_4_Mar_3
                    B              1                           1 
  1606 c_cpmy_135_4_Mar_4
                    B              1                           1 
  1607 c_cpmy_135_4_Mar_5
                    B            0.5                           1 
  1608 c_cpmy_135_4_Mar_6
                    B              1                           1 
  1609 c_cpmy_136_4_Mar_1
                    B           -0.5                           0 
  1610 c_cpmy_136_4_Mar_2
                    B              1                           1 
  1611 c_cpmy_136_4_Mar_3
                    B              1                           1 
  1612 c_cpmy_136_4_Mar_4
                    B              1                           1 
  1613 c_cpmy_136_4_Mar_5
                    B            0.5                           1 
  1614 c_cpmy_136_4_Mar_6
                    B              1                           1 
  1615 c_cpmy_137_4_Apr_1
                    B           -0.5                           0 
  1616 c_cpmy_137_4_Apr_2
                    NU             1                           1         < eps
  1617 c_cpmy_137_4_Apr_3
                    B              1                           1 
  1618 c_cpmy_137_4_Apr_4
                    B            0.5                           1 
  1619 c_cpmy_137_4_Apr_5
                    B              1                           1 
  1620 c_cpmy_138_4_Apr_1
                    B           -0.5                           0 
  1621 c_cpmy_138_4_Apr_2
                    B              1                           1 
  1622 c_cpmy_138_4_Apr_3
                    B              1                           1 
  1623 c_cpmy_138_4_Apr_4
                    B            0.5                           1 
  1624 c_cpmy_138_4_Apr_5
                    B              1                           1 
  1625 c_cpmy_139_4_Apr_1
                    NU             0                           0         < eps
  1626 c_cpmy_139_4_Apr_2
                    B            0.5                           1 
  1627 c_cpmy_139_4_Apr_3
                    B              1                           1 
  1628 c_cpmy_139_4_Apr_4
                    B            0.5                           1 
  1629 c_cpmy_139_4_Apr_5
                    B              1                           1 
  1630 c_cpmy_140_4_Apr_1
                    B           -0.5                           0 
  1631 c_cpmy_140_4_Apr_2
                    B              1                           1 
  1632 c_cpmy_140_4_Apr_3
                    B              1                           1 
  1633 c_cpmy_140_4_Apr_4
                    B            0.5                           1 
  1634 c_cpmy_140_4_Apr_5
                    B              1                           1 
  1635 c_cpmy_141_4_Apr_1
                    B           -0.5                           0 
  1636 c_cpmy_141_4_Apr_2
                    B              1                           1 
  1637 c_cpmy_141_4_Apr_3
                    B              1                           1 
  1638 c_cpmy_141_4_Apr_4
                    B            0.5                           1 
  1639 c_cpmy_141_4_Apr_5
                    B              1                           1 
  1640 c_cpmy_142_4_Apr_1
                    B           -0.5                           0 
  1641 c_cpmy_142_4_Apr_2
                    B              1                           1 
  1642 c_cpmy_142_4_Apr_3
                    B              1                           1 
  1643 c_cpmy_142_4_Apr_4
                    B            0.5                           1 
  1644 c_cpmy_142_4_Apr_5
                    B              1                           1 
  1645 c_cpmy_143_4_May_1
                    B           -0.5                           0 
  1646 c_cpmy_143_4_May_2
                    B              1                           1 
  1647 c_cpmy_143_4_May_3
                    B            0.5                           1 
  1648 c_cpmy_143_4_May_4
                    B              1                           1 
  1649 c_cpmy_144_4_May_1
                    B           -0.5                           0 
  1650 c_cpmy_144_4_May_2
                    B              1                           1 
  1651 c_cpmy_144_4_May_3
                    B            0.5                           1 
  1652 c_cpmy_144_4_May_4
                    B              1                           1 
  1653 c_cpmy_145_4_May_1
                    B           -0.5                           0 
  1654 c_cpmy_145_4_May_2
                    B              1                           1 
  1655 c_cpmy_145_4_May_3
                    B            0.5                           1 
  1656 c_cpmy_145_4_May_4
                    B              1                           1 
  1657 c_cpmy_146_4_May_1
                    NU             0                           0         < eps
  1658 c_cpmy_146_4_May_2
                    B            0.5                           1 
  1659 c_cpmy_146_4_May_3
                    B            0.5                           1 
  1660 c_cpmy_146_4_May_4
                    B              1                           1 
  1661 c_cpmy_147_4_May_1
                    B           -0.5                           0 
  1662 c_cpmy_147_4_May_2
                    B              1                           1 
  1663 c_cpmy_147_4_May_3
                    B            0.5                           1 
  1664 c_cpmy_147_4_May_4
                    B              1                           1 
  1665 c_cpmy_148_4_May_1
                    B           -0.5                           0 
  1666 c_cpmy_148_4_May_2
                    B              1                           1 
  1667 c_cpmy_148_4_May_3
                    B            0.5                           1 
  1668 c_cpmy_148_4_May_4
                    B              1                           1 
  1669 c_cpmy_149_4_Jun_1
                    B              0                           0 
  1670 c_cpmy_149_4_Jun_2
                    B              0                           1 
  1671 c_cpmy_149_4_Jun_3
                    B            0.5                           1 
  1672 c_cpmy_150_4_Jun_1
                    NU             0                           0         < eps
  1673 c_cpmy_150_4_Jun_2
                    B              0                           1 
  1674 c_cpmy_150_4_Jun_3
                    B            0.5                           1 
  1675 c_cpmy_151_4_Jul_1
                    B           -0.5                           0 
  1676 c_cpmy_151_4_Jul_2
                    NU             1                           1         < eps
  1677 c_cpmy_152_4_Jul_1
                    NU             0                           0         < eps
  1678 c_cpmy_152_4_Jul_2
                    B            0.5                           1 
  1679 c_cpmy_153_1_Mar_1
                    NU             0                           0      -25555.6 
  1680 c_cpmy_153_1_Mar_2
                    B            0.5                           1 
  1681 c_cpmy_153_1_Mar_3
                    NU             1                           1      -2222.22 
  1682 c_cpmy_153_1_Mar_4
                    NU             1                           1      -2222.22 
  1683 c_cpmy_153_1_Mar_5
                    B            0.5                           1 
  1684 c_cpmy_153_1_Mar_6
                    NU             1                           1         < eps
  1685 c_cpmy_153_1_Mar_14
                    NU             1                           1      -8333.33 
  1686 c_cpmy_154_1_Mar_1
                    B           -0.5                           0 
  1687 c_cpmy_154_1_Mar_2
                    NU             1                           1      -2222.22 
  1688 c_cpmy_154_1_Mar_3
                    B              1                           1 
  1689 c_cpmy_154_1_Mar_4
                    B              1                           1 
  1690 c_cpmy_154_1_Mar_5
                    B            0.5                           1 
  1691 c_cpmy_154_1_Mar_6
                    B              1                           1 
  1692 c_cpmy_154_1_Mar_14
                    B              1                           1 
  1693 c_cpmy_154_1_Mar_15
                    NU             1                           1      -8333.33 
  1694 c_cpmy_155_1_Mar_1
                    B           -0.5                           0 
  1695 c_cpmy_155_1_Mar_2
                    NU             1                           1      -2222.22 
  1696 c_cpmy_155_1_Mar_3
                    B              1                           1 
  1697 c_cpmy_155_1_Mar_4
                    B              1                           1 
  1698 c_cpmy_155_1_Mar_5
                    B            0.5                           1 
  1699 c_cpmy_155_1_Mar_6
                    B              1                           1 
  1700 c_cpmy_155_1_Mar_14
                    B              1                           1 
  1701 c_cpmy_155_1_Mar_15
                    B              1                           1 
  1702 c_cpmy_155_1_Mar_16
                    B              1                           1 
  1703 c_cpmy_155_1_Mar_17
                    B            0.5                           1 
  1704 c_cpmy_155_1_Mar_18
                    B           0.75                           1 
  1705 c_cpmy_155_1_Mar_26
                    B              1                           1 
  1706 c_cpmy_155_1_Mar_27
                    B              1                           1 
  1707 c_cpmy_155_1_Mar_28
                    B              1                           1 
  1708 c_cpmy_155_1_Mar_29
                    B            0.5                           1 
  1709 c_cpmy_156_1_Apr_1
                    B           -0.5                           0 
  1710 c_cpmy_156_1_Apr_2
                    B              1                           1 
  1711 c_cpmy_156_1_Apr_3
                    B              1                           1 
  1712 c_cpmy_156_1_Apr_4
                    B            0.5                           1 
  1713 c_cpmy_156_1_Apr_5
                    B              1                           1 
  1714 c_cpmy_156_1_Apr_13
                    B              1                           1 
  1715 c_cpmy_156_1_Apr_14
                    B              1                           1 
  1716 c_cpmy_156_1_Apr_15
                    B              1                           1 
  1717 c_cpmy_156_1_Apr_16
                    B            0.5                           1 
  1718 c_cpmy_157_1_Apr_1
                    B           -0.5                           0 
  1719 c_cpmy_157_1_Apr_2
                    B              1                           1 
  1720 c_cpmy_157_1_Apr_3
                    B              1                           1 
  1721 c_cpmy_157_1_Apr_4
                    B            0.5                           1 
  1722 c_cpmy_157_1_Apr_5
                    B              1                           1 
  1723 c_cpmy_157_1_Apr_13
                    B              1                           1 
  1724 c_cpmy_157_1_Apr_14
                    B              1                           1 
  1725 c_cpmy_158_1_Apr_1
                    NU             0                           0         < eps
  1726 c_cpmy_158_1_Apr_2
                    B            0.5                           1 
  1727 c_cpmy_158_1_Apr_3
                    B              1                           1 
  1728 c_cpmy_158_1_Apr_4
                    B            0.5                           1 
  1729 c_cpmy_158_1_Apr_5
                    B              1                           1 
  1730 c_cpmy_158_1_Apr_13
                    B              1                           1 
  1731 c_cpmy_158_1_Apr_14
                    B              1                           1 
  1732 c_cpmy_158_1_Apr_15
                    B              1                           1 
  1733 c_cpmy_159_1_Apr_1
                    B           -0.5                           0 
  1734 c_cpmy_159_1_Apr_2
                    B              1                           1 
  1735 c_cpmy_159_1_Apr_3
                    B              1                           1 
  1736 c_cpmy_159_1_Apr_4
                    B            0.5                           1 
  1737 c_cpmy_159_1_Apr_5
                    B              1                           1 
  1738 c_cpmy_159_1_Apr_13
                    B              1                           1 
  1739 c_cpmy_159_1_Apr_14
                    B              1                           1 
  1740 c_cpmy_159_1_Apr_15
                    B              1                           1 
  1741 c_cpmy_159_1_Apr_16
                    B            0.5                           1 
  1742 c_cpmy_159_1_Apr_17
                    B           0.75                           1 
  1743 c_cpmy_159_1_Apr_25
                    B              1                           1 
  1744 c_cpmy_159_1_Apr_26
                    B              1                           1 
  1745 c_cpmy_159_1_Apr_27
                    B              1                           1 
  1746 c_cpmy_159_1_Apr_28
                    B            0.5                           1 
  1747 c_cpmy_159_1_Apr_29
                    NU             1                           1         < eps
  1748 c_cpmy_160_1_Apr_1
                    B           -0.5                           0 
  1749 c_cpmy_160_1_Apr_2
                    B              1                           1 
  1750 c_cpmy_160_1_Apr_3
                    B              1                           1 
  1751 c_cpmy_160_1_Apr_4
                    B            0.5                           1 
  1752 c_cpmy_160_1_Apr_5
                    B              1                           1 
  1753 c_cpmy_160_1_Apr_13
                    B              1                           1 
  1754 c_cpmy_160_1_Apr_14
                    B              1                           1 
  1755 c_cpmy_160_1_Apr_15
                    B              1                           1 
  1756 c_cpmy_160_1_Apr_16
                    B            0.5                           1 
